Timestamp,Accession Code
11/3/2011 13:37:25,30025605
11/3/2011 13:37:25,30079404
11/3/2011 13:37:25,30096432
11/3/2011 13:37:25,30123624
11/3/2011 13:37:25,30123681
11/3/2011 13:37:48,19000199
11/3/2011 13:37:48,30064463
11/3/2011 13:37:48,30082275
11/3/2011 13:37:48,30108807
11/3/2011 13:37:48,30118111
11/3/2011 14:06:24,30118467
11/3/2011 14:11:46,30064844
11/3/2011 14:11:46,30088256
11/3/2011 14:11:46,30109656
11/3/2011 14:11:46,30113401
11/3/2011 14:11:46,30132799
11/3/2011 14:12:44,30059638
11/3/2011 14:12:44,30117113
11/3/2011 14:12:44,30120893
11/3/2011 14:12:44,30134670
11/3/2011 14:12:44,30136758
11/3/2011 14:25:38,30045884
11/3/2011 14:25:38,30109276
11/3/2011 14:25:38,30131510
11/3/2011 14:25:38,30132823
11/3/2011 14:25:38,30134704
11/3/2011 14:28:21,20830576
11/3/2011 14:28:21,22225387
11/3/2011 14:28:21,30050793
11/3/2011 14:28:21,30084958
11/3/2011 14:28:21,30098693
11/3/2011 14:28:55,30023014
11/3/2011 14:28:55,30026405
11/3/2011 14:28:55,30067847
11/3/2011 14:28:55,30084750
11/3/2011 14:28:55,30133383
11/3/2011 14:29:57,19877828
11/3/2011 14:29:57,22222756
11/3/2011 14:29:57,30059422
11/3/2011 14:29:57,30123582
11/3/2011 14:29:57,30135370
11/3/2011 14:33:10,30015374
11/3/2011 14:33:10,30110225
11/3/2011 14:33:10,30124127
11/3/2011 14:33:10,30124127
11/3/2011 14:33:10,30126981
11/3/2011 14:45:32,30015374
11/3/2011 14:45:32,30059638
11/3/2011 14:45:32,30110225
11/3/2011 14:45:32,30124127
11/3/2011 14:45:32,30126981
11/3/2011 14:45:59,22234983
11/3/2011 14:45:59,30052468
11/3/2011 14:45:59,30076319
11/3/2011 14:45:59,30111884
11/3/2011 14:45:59,30119275
11/3/2011 14:46:32,22219307
11/3/2011 14:46:32,30011837
11/3/2011 14:46:32,30118194
11/3/2011 14:46:32,30130744
11/3/2011 14:46:32,30131247
11/3/2011 14:47:00,19873306
11/3/2011 14:47:00,19878255
11/3/2011 14:47:00,30028088
11/3/2011 14:47:00,30055461
11/3/2011 14:47:00,30129381
11/3/2011 14:47:34,20830469
11/3/2011 14:47:34,20832135
11/3/2011 14:47:34,22222756
11/3/2011 14:47:34,30004568
11/3/2011 14:47:34,30071070
11/3/2011 14:48:21,18998245
11/3/2011 14:48:21,19882281
11/3/2011 14:48:21,30059653
11/3/2011 14:48:21,30078216
11/3/2011 14:48:21,30098933
11/3/2011 14:48:57,30064992
