timestamp,library_card,accession
4/10/2012 14:04:06,0149,30122014
4/12/2012 13:30:06,0166,30121974
4/12/2012 11:13:01,0046,30121925
4/3/2012 14:35:20,0149,30121677
4/4/2012 12:53:34,0074,30121586
4/3/2012 13:05:09,0084,30121529
4/10/2012 14:00:25,0127,30121362
4/10/2012 14:00:20,0127,30121362
4/18/2012 13:10:41,0075,30121305
4/10/2012 14:13:30,0154,30121016
4/23/2012 12:41:20,0085,30120950
4/9/2012 14:53:28,0135,30120950
4/18/2012 14:01:22,0166,30120240
4/16/2012 14:19:26,0102,30120182
4/4/2012 12:37:40,0014,30119630
4/16/2012 14:22:26,0103,30119408
4/19/2012 11:15:11,0028,30119226
4/23/2012 12:44:56,0108,30119135
4/16/2012 12:44:36,0112,30119135
4/4/2012 12:37:17,0071,30118251
4/17/2012 13:44:28,0137,30118178
4/24/2012 14:01:41,0123,30118111
4/24/2012 10:37:39,0066,30117790
4/5/2012 11:17:25,0009,30117550
4/13/2012 10:37:41,0095,30117113
4/19/2012 14:02:28,0135,30117113
4/5/2012 11:18:30,0048,30116974
4/5/2012 9:08:50,0175,30116792
4/23/2012 14:56:52,0135,30116768
4/23/2012 14:56:37,0135,30116701
4/23/2012 14:56:41,0135,30116701
4/18/2012 14:28:43,0152,30116370
4/18/2012 14:28:48,0152,30116370
4/19/2012 14:44:26,0174,30116164
4/12/2012 13:29:55,0166,30115919
4/24/2012 14:13:53,0144,30115778
4/6/2012 13:30:43,0149,30115703
4/16/2012 14:07:50,0066,30115463
4/23/2012 12:50:00,0090,30115455
4/24/2012 14:35:06,0151,30115281
4/3/2012 13:03:02,0006,30115174
4/16/2012 14:16:31,0062,30115059
4/13/2012 13:49:45,0165,30114797
4/9/2012 13:48:27,0109,30114136
4/9/2012 14:11:54,0109,30114078
4/9/2012 14:12:00,0109,30114078
4/3/2012 14:15:26,0177,30114029
4/5/2012 11:16:14,0011,30113658
4/3/2012 13:27:39,0106,30113419
4/12/2012 11:17:05,0050,30113393
4/3/2012 12:46:47,0015,30113369
4/12/2012 11:16:47,0050,30113336
4/12/2012 14:10:28,0160,30113294
4/9/2012 12:00:00,0201,30113203
4/6/2012 14:08:41,0015,30113120
4/16/2012 14:16:58,0061,30113021
4/4/2012 14:43:17,0166,30112932
4/24/2012 14:15:06,0130,30112726
4/10/2012 13:09:08,0074,30112437
4/24/2012 14:36:10,0182,30111991
4/9/2012 13:55:53,0075,30111538
4/12/2012 12:44:25,0075,30111538
4/11/2012 9:42:11,0103,30111306
4/9/2012 14:33:34,0111,30111223
4/9/2012 14:33:41,0111,30111223
4/5/2012 11:16:42,0011,30111215
4/18/2012 10:03:39,0184,30111207
4/17/2012 12:42:42,0087,30111165
4/16/2012 13:03:11,0024,30110928
4/9/2012 12:38:04,0095,30110852
4/13/2012 14:18:26,0015,30110498
4/24/2012 12:48:08,0006,30110464
